annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0043020,NADPH oxidase complex,"A enzyme complex of which the core is a heterodimer composed of a light (alpha) and heavy (beta) chain, and requires several other water-soluble proteins of cytosolic origin for activity. Functions in superoxide generation by the NADPH-dependent reduction of O2. [GOC:jl, PMID:11483596, PMID:12440767]",33,http://amigo.geneontology.org/amigo/term/GO:0043020,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008250,oligosaccharyltransferase complex,"A protein complex that is found in the endoplasmic reticulum membrane of eukaryotes and transfers lipid-linked oligosaccharide precursor to asparagine residues on nascent proteins. In yeast, the complex includes at least nine different subunits, whereas in mammalian cells at least three different forms of the complex have been detected. [ISBN:0879695595, PMID:15835887]",38,http://amigo.geneontology.org/amigo/term/GO:0008250,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043505,CENP-A containing nucleosome,"A form of nucleosome located only at the centromere, in which the histone H3 is replaced by the variant form CENP-A (sometimes known as CenH3). [GOC:go_curators, PMID:15175412, PMID:16183641]",5,http://amigo.geneontology.org/amigo/term/GO:0043505,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070382,exocytic vesicle,"A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis. [GOC:kad, GOC:mah]",15,http://amigo.geneontology.org/amigo/term/GO:0070382,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0016942,insulin-like growth factor binding protein complex,A complex of proteins which includes the insulin-like growth factor (IGF) and a number of IGF-binding proteins. The complex plays a role in growth and development. [GOC:jl],3,http://amigo.geneontology.org/amigo/term/GO:0016942,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035867,alphav-beta3 integrin-IGF-1-IGF1R complex,"A protein complex that consists of an alphav-beta3 integrin complex bound to insulin-like growth factor-1 (IGF-1) and type I insulin-like growth factor receptor (IGF1R). IGF1R is a heterotetramer that consists of two alpha-subunits and two beta-subunits. [GOC:BHF, GOC:ebc, PMID:19578119]",4,http://amigo.geneontology.org/amigo/term/GO:0035867,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042567,insulin-like growth factor ternary complex,"A complex of three proteins, which in animals is approximately 150kDa and consists of the insulin-like growth factor (IGF), the insulin-like growth factor binding protein-3 (IGFBP-3), or -5 (IGFBP-5) and an acid-labile subunit (ALS). The complex plays a role in growth and development. [GOC:jl, PMID:12239079]",4,http://amigo.geneontology.org/amigo/term/GO:0042567,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0060342,photoreceptor inner segment membrane,"The membrane surrounding the inner segment of a vertebrate photoreceptor. The photoreceptor inner segment contains mitochondria, ribosomes and membranes where opsin molecules are assembled and passed to be part of the outer segment discs. [GOC:dph]",6,http://amigo.geneontology.org/amigo/term/GO:0060342,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0044304,main axon,"The main axonal trunk, as opposed to the collaterals; i.e., excluding collaterals, terminal, spines, or dendrites. [NIF_Subcellular:sao1596975044]",7,http://amigo.geneontology.org/amigo/term/GO:0044304,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990761,growth cone lamellipodium,"A thin sheetlike process extended by the leading edge of an axonal or dendritic growth cone; contains a dense meshwork of actin filaments. [GOC:dos, PMID:25598228]",1,http://amigo.geneontology.org/amigo/term/GO:1990761,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990812,growth cone filopodium,"A thin, stiff protrusion extended by the leading edge of an axonal or dendritic growth cone. [PMID:25598228]",3,http://amigo.geneontology.org/amigo/term/GO:1990812,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0022626,cytosolic ribosome,A ribosome located in the cytosol. [GOC:mtg_sensu],94,http://amigo.geneontology.org/amigo/term/GO:0022626,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098690,glycinergic synapse,A synapse that uses glycine as a neurotransmitter. [GOC:dos],9,http://amigo.geneontology.org/amigo/term/GO:0098690,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008305,integrin complex,"A protein complex that is composed of one alpha subunit and one beta subunit, both of which are members of the integrin superfamily of cell adhesion receptors; the complex spans the plasma membrane and binds to extracellular matrix ligands, cell-surface ligands, and soluble ligands. [PMID:17543136]",35,http://amigo.geneontology.org/amigo/term/GO:0008305,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034683,integrin alphav-beta3 complex,An integrin complex that comprises one alphav subunit and one beta3 subunit. [PMID:12297042],13,http://amigo.geneontology.org/amigo/term/GO:0034683,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035866,alphav-beta3 integrin-PKCalpha complex,"A protein complex that consists of an alphav-beta3 integrin complex bound to protein kinase C alpha. [GOC:BHF, GOC:ebc, PMID:16014375]",3,http://amigo.geneontology.org/amigo/term/GO:0035866,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035868,alphav-beta3 integrin-HMGB1 complex,"A protein complex that consists of an alphav-beta3 integrin complex bound to high mobility group box 1 protein. [GOC:BHF, GOC:ebc, PMID:20826760]",3,http://amigo.geneontology.org/amigo/term/GO:0035868,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071133,alpha9-beta1 integrin-ADAM8 complex,A protein complex that consists of an alpha9-beta1 integrin complex bound to the transmembrane metallopeptidase ADAM8. [PMID:16995821],2,http://amigo.geneontology.org/amigo/term/GO:0071133,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034687,integrin alphaL-beta2 complex,An integrin complex that comprises one alphaL subunit and one beta2 subunit. [PMID:12297042],2,http://amigo.geneontology.org/amigo/term/GO:0034687,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034688,integrin alphaM-beta2 complex,An integrin complex that comprises one alphaM subunit and one beta2 subunit. [PMID:12297042],2,http://amigo.geneontology.org/amigo/term/GO:0034688,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034689,integrin alphaX-beta2 complex,An integrin complex that comprises one alphaX subunit and one beta2 subunit. [PMID:12297042],2,http://amigo.geneontology.org/amigo/term/GO:0034689,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034673,inhibin-betaglycan-ActRII complex,"A protein complex that consists of inhibin, type III transforming growth factor beta receptor (also known as betaglycan), and the type II activin receptor ActRII. The complex is thought to negatively regulate the activity of activin B. [GOC:BHF, PMID:10746731]",3,http://amigo.geneontology.org/amigo/term/GO:0034673,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043512,inhibin A complex,Heterodimeric hormone composed of an inhibin alpha subunit complexed with an inhibin beta-A subunit. [GOC:jl],2,http://amigo.geneontology.org/amigo/term/GO:0043512,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043513,inhibin B complex,Heterodimeric hormone composed of an inhibin alpha subunit complexed with an inhibin beta-B subunit. [GOC:jl],1,http://amigo.geneontology.org/amigo/term/GO:0043513,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0099524,postsynaptic cytosol,The region of the cytosol consisting of all cytosol that is part of the postsynapse. [GOC:dos],12,http://amigo.geneontology.org/amigo/term/GO:0099524,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005757,mitochondrial permeability transition pore complex,"A protein complex that connects the inner and outer membranes of animal mitochondria and acts as a pore that can open transiently to allow free diffusion of solutes between the mitochondrial matrix and the cytosol. The pore complex is formed of the voltage-dependent anion channel (VDAC), the adenine nucleotide translocase (ANT) and cyclophilin-D (CyP-D). [PMID:10393078]",7,http://amigo.geneontology.org/amigo/term/GO:0005757,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031094,platelet dense tubular network,"A network of membrane-bounded compartments found in blood platelets, where they regulate platelet activation by sequestering or releasing calcium. The dense tubular network exists as thin elongated membranes in resting platelets, and undergoes a major ultrastructural change, to a rounded vesicular form, upon addition of thrombin. [PMID:1322202]",3,http://amigo.geneontology.org/amigo/term/GO:0031094,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036024,protein C inhibitor-TMPRSS7 complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and transmembrane protease serine 7 (TMPRSS7); formation of the complex inhibits the serine protease activity of transmembrane protease serine 7. [GOC:ans, PMID:15853774]",1,http://amigo.geneontology.org/amigo/term/GO:0036024,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036025,protein C inhibitor-TMPRSS11E complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and transmembrane protease serine 11E (TMPRSS11E); formation of the complex inhibits the serine protease activity of transmembrane protease serine 11E. [GOC:ans, PMID:15328353]",1,http://amigo.geneontology.org/amigo/term/GO:0036025,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036026,protein C inhibitor-PLAT complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and tissue-type plasminogen activator (PLAT); formation of the complex inhibits the serine protease activity of tissue-type plasminogen activator. [GOC:ans, PMID:10340997]",1,http://amigo.geneontology.org/amigo/term/GO:0036026,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036027,protein C inhibitor-PLAU complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and urokinase-type plasminogen activator (PLAU); formation of the complex inhibits the serine protease activity of urokinase-type plasminogen activator. [GOC:ans, PMID:10340997, PMID:3501295, PMID:8536714]",3,http://amigo.geneontology.org/amigo/term/GO:0036027,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036028,protein C inhibitor-thrombin complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and thrombin (F2); formation of the complex inhibits the serine protease activity of thrombin. [GOC:ans, PMID:6323392]",1,http://amigo.geneontology.org/amigo/term/GO:0036028,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036029,protein C inhibitor-KLK3 complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and prostate-specific antigen (KLK3); formation of the complex inhibits the serine protease activity of prostate-specific antigen. [GOC:ans, PMID:1725227]",1,http://amigo.geneontology.org/amigo/term/GO:0036029,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036030,protein C inhibitor-plasma kallikrein complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and plasma kallikrein (KLK1B); formation of the complex inhibits the serine protease activity of plasma kallikrein. [GOC:ans, PMID:2844223, PMID:8536714]",2,http://amigo.geneontology.org/amigo/term/GO:0036030,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097181,protein C inhibitor-coagulation factor V complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and coagulation factor V (F5); formation of the complex inhibits the serine protease activity of coagulation factor V. [GOC:ans, PMID:6323392]",1,http://amigo.geneontology.org/amigo/term/GO:0097181,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097182,protein C inhibitor-coagulation factor Xa complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and coagulation factor Xa (F10); formation of the complex inhibits the serine protease activity of coagulation factor Xa. [GOC:ans, PMID:6323392]",1,http://amigo.geneontology.org/amigo/term/GO:0097182,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097183,protein C inhibitor-coagulation factor XI complex,"A heterodimeric protein complex that contains protein C inhibitor (SERPINA5) and coagulation factor XI (F11); formation of the complex inhibits the serine protease activity of coagulation factor XI. [GOC:ans, PMID:2844223]",1,http://amigo.geneontology.org/amigo/term/GO:0097183,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
